,Job Title,Location,Industry,Sector,salary_average,City,State,Lat,Lng
729,data scientist,"Irwindale, CA",-1,-1,80000,Irwindale,CA,34.1069527,-117.9353413
730,data scientist,"San Mateo, CA",Computer Hardware & Software,Information Technology,80000,San Mateo,CA,37.5629917,-122.3255254
731,data scientist,"Jersey City, NJ",IT Services,Information Technology,80000,Jersey City,NJ,40.7177545,-74.0431435
732,data scientist,"Pittsburgh, PA",IT Services,Information Technology,121500,Pittsburgh,PA,40.44062479999999,-79.9958864
733,data scientist,"Herndon, VA",Computer Hardware & Software,Information Technology,121500,Herndon,VA,38.9695545,-77.3860976
734,data scientist,"San Francisco, CA",-1,-1,121500,San Francisco,CA,37.7749295,-122.4194155
735,data scientist,"Atlanta, GA",IT Services,Information Technology,121500,Atlanta,GA,33.7489954,-84.3879824
736,data scientist,"Seattle, WA",-1,-1,121500,Seattle,WA,47.6062095,-122.3320708
737,data scientist,"Dallas, TX",Banks & Building Societies,Finance,121500,Dallas,TX,32.7766642,-96.79698789999999
738,data scientist,"Washington, DC",Investment Banking & Asset Management,Finance,121500,Washington,DC,38.9071923,-77.0368707
739,data scientist,"Chicago, IL",Enterprise Software & Network Solutions,Information Technology,121500,Chicago,IL,41.8781136,-87.6297982
740,data scientist,"New York, NY",Consulting,Business Services,121500,New York,NY,40.7127753,-74.0059728
741,data scientist,"Juno Beach, FL",IT Services,Information Technology,121500,Juno Beach,FL,26.8797819,-80.0533743
742,data scientist,"Minneapolis, MN",Enterprise Software & Network Solutions,Information Technology,121500,Minneapolis,MN,44.977753,-93.2650108
743,data scientist,"Raleigh, NC",IT Services,Information Technology,121500,Raleigh,NC,35.7795897,-78.6381787
744,data scientist,"Seattle, WA",Internet,Information Technology,121500,Seattle,WA,47.6062095,-122.3320708
745,data scientist,"Cary, NC",IT Services,Information Technology,121500,Cary,NC,35.79154,-78.7811169
746,data scientist,"San Carlos, CA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,121500,San Carlos,CA,37.5071591,-122.2605222
747,data scientist,"Boston, MA",Investment Banking & Asset Management,Finance,121500,Boston,MA,42.3600825,-71.0588801
748,data scientist,"Boulder, CO",Internet,Information Technology,121500,Boulder,CO,40.0149856,-105.2705456
749,data scientist,"Gwynn Oak, MD",IT Services,Information Technology,121500,Gwynn Oak,MD,39.3359385,-76.6977522
750,data scientist,"Atlanta, GA",Enterprise Software & Network Solutions,Information Technology,121500,Atlanta,GA,33.7489954,-84.3879824
751,data scientist,"Fairfax, VA",Computer Hardware & Software,Information Technology,121500,Fairfax,VA,38.84622359999999,-77.30637329999999
752,data scientist,"Aliso Viejo, CA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,121500,Aliso Viejo,CA,33.5684605,-117.7262981
753,data scientist,"Omaha, NE",-1,-1,121500,Omaha,NE,41.2565369,-95.9345034
754,data scientist,"Bethesda, MD",Enterprise Software & Network Solutions,Information Technology,121500,Bethesda,MD,38.984652,-77.0947092
755,data scientist,"Cambridge, MA",Staffing & Outsourcing,Business Services,121500,Cambridge,MA,42.3736158,-71.10973349999999
756,data scientist,"Birmingham, AL",-1,-1,121500,Birmingham,AL,33.5185892,-86.8103567
757,data scientist,"Austin, TX",Enterprise Software & Network Solutions,Information Technology,121500,Austin,TX,30.267153,-97.7430608
758,data scientist,"Irving, TX",Staffing & Outsourcing,Business Services,121500,Irving,TX,32.8140177,-96.9488945
759,data scientist,"New York, NY",Enterprise Software & Network Solutions,Information Technology,121500,New York,NY,40.7127753,-74.0059728
760,data scientist,"Seattle, WA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,121500,Seattle,WA,47.6062095,-122.3320708
761,junior data scientist,"South San Francisco, CA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,16900,South San Francisco,CA,37.654656,-122.4077498
762,junior data scientist,"New Bedford, MA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,16900,New Bedford,MA,41.6362152,-70.93420499999999
763,junior data scientist,"Smithfield, RI",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,126500,Smithfield,RI,41.9220496,-71.54951009999999
764,junior data scientist,"Boston, MA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,41600,Boston,MA,42.3600825,-71.0588801
765,junior data scientist,"Worcester, MA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,99500,Worcester,MA,42.2625932,-71.8022934
766,junior data scientist,"Raleigh, NC",Healthcare Services & Hospitals,Healthcare,124500,Raleigh,NC,35.7795897,-78.6381787
767,junior data scientist,"Bothell, WA",Utilities,"Oil, Gas, Energy & Utilities",184000,Bothell,WA,47.76011099999999,-122.2054452
768,junior data scientist,"Fargo, ND",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,111000,Fargo,ND,46.8771863,-96.7898034
769,junior data scientist,"South Plainfield, NJ",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,75500,South Plainfield,NJ,40.5792701,-74.4115401
770,junior data scientist,"Stamford, CT","Cable, Internet & Telephone Providers",Telecommunications,69500,Stamford,CT,41.0534302,-73.5387341
771,junior data scientist,"Gaithersburg, MD",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,127500,Gaithersburg,MD,39.1439689,-77.2016062
772,junior data scientist,"Richmond, VA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,127500,Richmond,VA,37.5407246,-77.4360481
773,junior data scientist,"Cambridge, MA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,94500,Cambridge,MA,42.3736158,-71.10973349999999
774,junior data scientist,"Cambridge, MA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,96500,Cambridge,MA,42.3736158,-71.10973349999999
775,junior data scientist,"Boston, MA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,145500,Boston,MA,42.3600825,-71.0588801
776,junior data scientist,"Huntsville, AL",Aerospace & Defence,Aerospace & Defence,92000,Huntsville,AL,34.7303688,-86.5861037
777,junior data scientist,"Richmond, VA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,92000,Richmond,VA,37.5407246,-77.4360481
778,junior data scientist,"South San Francisco, CA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,91500,South San Francisco,CA,37.654656,-122.4077498
779,junior data scientist,"Harrisburg, PA",Advertising & Marketing,Business Services,109000,Harrisburg,PA,40.2731911,-76.8867008
780,junior data scientist,"New York, NY",Investment Banking & Asset Management,Finance,109000,New York,NY,40.7127753,-74.0059728
781,senior data scientist,"Atlanta, GA",Internet,Information Technology,16900,Atlanta,GA,33.7489954,-84.3879824
782,senior data scientist,"Dallas, TX",Security Services,Business Services,16900,Dallas,TX,32.7766642,-96.79698789999999
783,senior data scientist,"Lehi, UT",Lending,Finance,16900,Lehi,UT,40.3916172,-111.8507662
784,senior data scientist,"Cambridge, MA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,16900,Cambridge,MA,42.3736158,-71.10973349999999
785,senior data scientist,"Denver, CO",Advertising & Marketing,Business Services,16900,Denver,CO,39.7392358,-104.990251
786,senior data scientist,"Alexandria, VA",Research & Development,Business Services,16900,Alexandria,VA,38.8048355,-77.0469214
787,senior data scientist,"Salt Lake City, UT",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,16900,Salt Lake City,UT,40.7607793,-111.8910474
788,senior data scientist,"Bedford, MA",-1,-1,126500,Bedford,MA,42.4906231,-71.2760089
789,senior data scientist,"Seattle, WA",Computer Hardware & Software,Information Technology,126500,Seattle,WA,47.6062095,-122.3320708
790,senior data scientist,"Herndon, VA",Aerospace & Defence,Aerospace & Defence,126500,Herndon,VA,38.9695545,-77.3860976
791,senior data scientist,"San Francisco, CA",IT Services,Information Technology,41600,San Francisco,CA,37.7749295,-122.4194155
792,senior data scientist,"San Francisco, CA",Insurance Operators,Insurance,41600,San Francisco,CA,37.7749295,-122.4194155
793,senior data scientist,"Raleigh, NC",Enterprise Software & Network Solutions,Information Technology,41600,Raleigh,NC,35.7795897,-78.6381787
794,senior data scientist,"Madison, WI",Healthcare Services & Hospitals,Healthcare,41600,Madison,WI,43.0730517,-89.4012302
795,senior data scientist,"Burlington, MA",IT Services,Information Technology,41600,Burlington,MA,42.5047161,-71.1956205
796,senior data scientist,"Austin, TX",Enterprise Software & Network Solutions,Information Technology,41600,Austin,TX,30.267153,-97.7430608
797,senior data scientist,"Chicago, IL",Staffing & Outsourcing,Business Services,41600,Chicago,IL,41.8781136,-87.6297982
798,senior data scientist,"Centennial, CO",Wholesale,Business Services,99500,Centennial,CO,39.5807452,-104.8771726
799,senior data scientist,"Sheboygan, WI",Insurance Operators,Insurance,99500,Sheboygan,WI,43.7508284,-87.71453
800,senior data scientist,"Cincinnati, OH",Advertising & Marketing,Business Services,99500,Cincinnati,OH,39.1031182,-84.5120196
801,senior data scientist,"Provo, UT",Consumer Products Manufacturing,Manufacturing,99500,Provo,UT,40.2338438,-111.6585337
802,senior data scientist,"Detroit, MI",Advertising & Marketing,Business Services,99500,Detroit,MI,42.331427,-83.0457538
803,senior data scientist,"San Francisco, CA",Internet,Information Technology,99500,San Francisco,CA,37.7749295,-122.4194155
804,senior data scientist,"Los Angeles, CA",Computer Hardware & Software,Information Technology,99500,Los Angeles,CA,34.0522342,-118.2436849
805,senior data scientist,"San Francisco, CA",Wholesale,Business Services,124500,San Francisco,CA,37.7749295,-122.4194155
806,senior data scientist,"Cambridge, MA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,124500,Cambridge,MA,42.3736158,-71.10973349999999
807,senior data scientist,"Madison, WI",Healthcare Services & Hospitals,Healthcare,124500,Madison,WI,43.0730517,-89.4012302
808,senior data scientist,"Indianapolis, IN",Consulting,Business Services,124500,Indianapolis,IN,39.768403,-86.158068
809,senior data scientist,"Westminster, CO",Consulting,Business Services,124500,Westminster,CO,39.8366528,-105.0372046
810,senior data scientist,"Cambridge, MA",Research & Development,Business Services,124500,Cambridge,MA,42.3736158,-71.10973349999999
811,senior data scientist,"Cambridge, MA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,124500,Cambridge,MA,42.3736158,-71.10973349999999
812,senior data scientist,"Winston-Salem, NC",Consumer Products Manufacturing,Manufacturing,57000,Winston-Salem,NC,36.09985959999999,-80.244216
813,senior data scientist,"Bothell, WA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,57000,Bothell,WA,47.76011099999999,-122.2054452
814,senior data scientist,"Irvine, CA",Video Games,Media,57000,Irvine,CA,33.6845673,-117.8265049
815,senior data scientist,"Winston-Salem, NC",Consumer Products Manufacturing,Manufacturing,57000,Winston-Salem,NC,36.09985959999999,-80.244216
816,senior data scientist,"Chicago, IL",Insurance Operators,Insurance,57000,Chicago,IL,41.8781136,-87.6297982
817,senior data scientist,"Hill AFB, UT",Aerospace & Defence,Aerospace & Defence,57000,Hill AFB,UT,41.1321102,-111.9939817
818,senior data scientist,"San Francisco, CA",Computer Hardware & Software,Information Technology,57000,San Francisco,CA,37.7749295,-122.4194155
819,senior data scientist,"Raleigh, NC",Healthcare Services & Hospitals,Healthcare,57000,Raleigh,NC,35.7795897,-78.6381787
820,senior data scientist,"Woodbridge, NJ",Insurance Operators,Insurance,57000,Woodbridge,NJ,40.5575986,-74.2846022
821,senior data scientist,"San Francisco, CA",Computer Hardware & Software,Information Technology,184000,San Francisco,CA,37.7749295,-122.4194155
822,senior data scientist,"Cambridge, MA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,184000,Cambridge,MA,42.3736158,-71.10973349999999
823,senior data scientist,"Akron, OH",Consumer Products Manufacturing,Manufacturing,184000,Akron,OH,41.0814447,-81.51900529999999
824,senior data scientist,"South Plainfield, NJ",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,184000,South Plainfield,NJ,40.5792701,-74.4115401
825,senior data scientist,"Simi Valley, CA",Aerospace & Defence,Aerospace & Defence,184000,Simi Valley,CA,34.2694474,-118.781482
826,senior data scientist,"Palo Alto, CA",Computer Hardware & Software,Information Technology,184000,Palo Alto,CA,37.4418834,-122.1430195
827,senior data scientist,"Ann Arbor, MI",Computer Hardware & Software,Information Technology,184000,Ann Arbor,MI,42.2808256,-83.7430378
828,senior data scientist,"Richland, WA",Energy,"Oil, Gas, Energy & Utilities",184000,Richland,WA,46.28042000000001,-119.2751996
829,senior data scientist,"Seattle, WA",Insurance Operators,Insurance,111000,Seattle,WA,47.6062095,-122.3320708
830,senior data scientist,"Pomona, CA",Utilities,"Oil, Gas, Energy & Utilities",111000,Pomona,CA,34.055103,-117.7499909
831,senior data scientist,"Santa Monica, CA",Internet,Information Technology,111000,Santa Monica,CA,34.0194543,-118.4911912
832,senior data scientist,"San Diego, CA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,75500,San Diego,CA,32.715738,-117.1610838
833,senior data scientist,"Herndon, VA",Enterprise Software & Network Solutions,Information Technology,75500,Herndon,VA,38.9695545,-77.3860976
834,senior data scientist,"Austin, TX",Enterprise Software & Network Solutions,Information Technology,75500,Austin,TX,30.267153,-97.7430608
835,senior data scientist,"Fairfax, VA",Aerospace & Defence,Aerospace & Defence,75500,Fairfax,VA,38.84622359999999,-77.30637329999999
836,senior data scientist,"San Francisco, CA",Express Delivery Services,Transportation & Logistics,130000,San Francisco,CA,37.7749295,-122.4194155
837,senior data scientist,"Boston, MA",Computer Hardware & Software,Information Technology,130000,Boston,MA,42.3600825,-71.0588801
838,senior data scientist,"Fairfax, VA",Aerospace & Defence,Aerospace & Defence,130000,Fairfax,VA,38.84622359999999,-77.30637329999999
839,senior data scientist,"San Diego, CA",Computer Hardware & Software,Information Technology,130000,San Diego,CA,32.715738,-117.1610838
840,senior data scientist,"Denver, CO",Enterprise Software & Network Solutions,Information Technology,56500,Denver,CO,39.7392358,-104.990251
841,senior data scientist,"Cambridge, MA",Research & Development,Business Services,56500,Cambridge,MA,42.3736158,-71.10973349999999
842,senior data scientist,"Denver, CO",Computer Hardware & Software,Information Technology,56500,Denver,CO,39.7392358,-104.990251
843,senior data scientist,"San Francisco, CA",Computer Hardware & Software,Information Technology,56500,San Francisco,CA,37.7749295,-122.4194155
844,senior data scientist,"Gaithersburg, MD",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,56500,Gaithersburg,MD,39.1439689,-77.2016062
845,senior data scientist,"Baltimore, MD",Advertising & Marketing,Business Services,56500,Baltimore,MD,39.2903848,-76.6121893
846,senior data scientist,"Cambridge, MA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,56500,Cambridge,MA,42.3736158,-71.10973349999999
847,senior data scientist,"Cambridge, MA",Banks & Building Societies,Finance,56500,Cambridge,MA,42.3736158,-71.10973349999999
848,senior data scientist,"Saint Louis, MO",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,69500,Saint Louis,MO,38.6270025,-90.19940419999999
849,senior data scientist,"Austin, TX",Video Games,Media,69500,Austin,TX,30.267153,-97.7430608
850,senior data scientist,"San Francisco, CA",Healthcare Services & Hospitals,Healthcare,69500,San Francisco,CA,37.7749295,-122.4194155
851,senior data scientist,"Richmond, VA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,69500,Richmond,VA,37.5407246,-77.4360481
852,senior data scientist,"Durham, NC",Computer Hardware & Software,Information Technology,127500,Durham,NC,35.9940329,-78.898619
853,senior data scientist,"Chicago, IL",Financial Analytics & Research,Finance,127500,Chicago,IL,41.8781136,-87.6297982
854,senior data scientist,"Birmingham, AL",Consumer Product Hire,Consumer Services,127500,Birmingham,AL,33.5185892,-86.8103567
855,senior data scientist,"Santa Clara, CA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,127500,Santa Clara,CA,37.3541079,-121.9552356
856,senior data scientist,"Santa Clara, CA",Staffing & Outsourcing,Business Services,94500,Santa Clara,CA,37.3541079,-121.9552356
857,senior data scientist,"Gaithersburg, MD",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,94500,Gaithersburg,MD,39.1439689,-77.2016062
858,senior data scientist,"Atlanta, GA",IT Services,Information Technology,94500,Atlanta,GA,33.7489954,-84.3879824
859,senior data scientist,"Broomfield, CO","Cable, Internet & Telephone Providers",Telecommunications,96500,Broomfield,CO,39.9205411,-105.0866504
860,senior data scientist,"Rocklin, CA",Banks & Building Societies,Finance,96500,Rocklin,CA,38.7907339,-121.2357828
861,senior data scientist,"Watertown, MA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,68500,Watertown,MA,42.3709299,-71.1828321
862,senior data scientist,"Boston, MA",Insurance Operators,Insurance,145500,Boston,MA,42.3600825,-71.0588801
863,senior data scientist,"Malvern, PA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,145500,Malvern,PA,40.0362184,-75.5138118
864,senior data scientist,"Bedford, MA",Government Agencies,Government,145500,Bedford,MA,42.4906231,-71.2760089
865,senior data scientist,"Beavercreek, OH",Government Agencies,Government,0,Beavercreek,OH,39.7092262,-84.06326849999999
866,senior data scientist,"Ithaca, NY",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0,Ithaca,NY,42.4439614,-76.5018807
867,senior data scientist,"Richmond, VA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,100500,Richmond,VA,37.5407246,-77.4360481
868,senior data scientist,"Philadelphia, PA",Healthcare Services & Hospitals,Healthcare,97000,Philadelphia,PA,39.9525839,-75.1652215
869,senior data scientist,"San Francisco, CA",Internet,Information Technology,119000,San Francisco,CA,37.7749295,-122.4194155
870,senior data scientist,"San Francisco, CA",Internet,Information Technology,119000,San Francisco,CA,37.7749295,-122.4194155
871,senior data scientist,"Saint Louis, MO",Staffing & Outsourcing,Business Services,119000,Saint Louis,MO,38.6270025,-90.19940419999999
872,senior data scientist,"San Francisco, CA",Computer Hardware & Software,Information Technology,119000,San Francisco,CA,37.7749295,-122.4194155
873,senior data scientist,"New York, NY",Insurance Operators,Insurance,91000,New York,NY,40.7127753,-74.0059728
874,senior data scientist,"Broomfield, CO","Cable, Internet & Telephone Providers",Telecommunications,110500,Broomfield,CO,39.9205411,-105.0866504
875,senior data scientist,"Twin Falls, ID",Food & Drink Manufacturing,Manufacturing,130500,Twin Falls,ID,42.5558381,-114.4700518
876,senior data scientist,"San Francisco, CA",Internet,Information Technology,130500,San Francisco,CA,37.7749295,-122.4194155
877,senior data scientist,"San Francisco, CA",Healthcare Services & Hospitals,Healthcare,130500,San Francisco,CA,37.7749295,-122.4194155
878,senior data scientist,"Arlington, VA",Consulting,Business Services,130500,Arlington,VA,38.8816208,-77.09098089999999
879,senior data scientist,"Bothell, WA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,89500,Bothell,WA,47.76011099999999,-122.2054452
880,senior data scientist,"New York, NY",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,89500,New York,NY,40.7127753,-74.0059728
881,senior data scientist,"Providence, RI",Insurance Operators,Insurance,92000,Providence,RI,41.8239891,-71.4128343
882,senior data scientist,"Fort Belvoir, VA",Enterprise Software & Network Solutions,Information Technology,91500,Fort Belvoir,VA,38.71887160000001,-77.15426839999999
883,senior data scientist,"Seattle, WA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,109000,Seattle,WA,47.6062095,-122.3320708
884,senior data scientist,Remote,Lending,Finance,80000,Remote,,45.3332482,-122.5728874
885,senior data scientist,"Cambridge, MA",Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,80000,Cambridge,MA,42.3736158,-71.10973349999999
886,senior data scientist,"McLean, VA",Government Agencies,Government,80000,McLean,VA,38.9338676,-77.1772604
